nan,nan,991.0235188802084,752.0768235778809,942.5761577061245,782.4521360397339,576.0197569078015,394.36716913293907,396.65483511061893,501.8865559895833,451.87249634482646,402.1411768739874,441.66060117691285,380.3616399520483,450.11606152852374,482.62082466712366,542.1017114199125,455.4463203870333,591.0262880325317,516.9048911007968,519.9045647841233,510.34863479416094,452.4897651672363,484.3916370528085,512.7826707839965,531.503615061442,485.9196503680685,601.4892294747489,628.4453821596892,358.11841773986816,544.6147725958573,473.48465299606323,539.2678596300957,483.37400686740875,518.3695158524947,433.18338320805475,510.3038775334593,551.0820661272321,502.1270927760912,759.4336964000355,486.5853554407756,590.2355710543119,550.370431627546,597.327635992141,641.1046823263168,577.2102677365567,556.035966718519,464.3994300148704,464.53735896519254,474.906865234375,498.71775419061834,636.4703063964844,440.7699886503674,482.0738018260283,472.1525157581676,558.0062108881333,675.0135886452415,471.40331734551324,362.6151173909505,535.5080951343883,546.9540868298761,502.1077591745477,434.66968994140626,505.1453985595703,552.6543130313648,466.37504692077636,555.766829252243,481.86214273626155,459.61722390311104,512.0614526922053,481.9377950852917,464.4546672821045,497.3658807373047,512.9554942051569,381.03283462524416,483.9328576031853,424.05233097076416,516.4447499593099,415.13610280354817,515.0395131429036,492.1360906982422,535.0719772338867,491.870810768821,454.1851333091999,440.9133162865272,462.4082102457682,406.9325644753196,407.96520850771947,526.0129623413086,518.0231536865234,541.1913499098557,437.2397594811781,459.38741501517916,404.1190150867809,424.93219321114674,519.5799672263009,482.2663940429687,453.35053115844727,393.89080737885973,478.52262151808964
nan,nan,991.0235188802084,752.0768235778809,942.5761577061245,782.4521360397339,576.0197569078015,394.36716913293907,396.65483511061893,501.8865559895833,451.87249634482646,402.1411768739874,441.66060117691285,380.3616399520483,450.11606152852374,482.62082466712366,542.1017114199125,455.4463203870333,591.0262880325317,516.9048911007968,519.9045647841233,510.34863479416094,452.4897651672363,484.3916370528085,512.7826707839965,531.503615061442,485.9196503680685,601.4892294747489,628.4453821596892,358.11841773986816,544.6147725958573,473.48465299606323,539.2678596300957,483.37400686740875,518.3695158524947,433.18338320805475,510.3038775334593,551.0820661272321,502.1270927760912,759.4336964000355,486.5853554407756,590.2355710543119,550.370431627546,597.327635992141,641.1046823263168,577.2102677365567,556.035966718519,464.3994300148704,464.53735896519254,474.906865234375,498.71775419061834,636.4703063964844,440.7699886503674,482.0738018260283,472.1525157581676,558.0062108881333,675.0135886452415,471.40331734551324,362.6151173909505,535.5080951343883,546.9540868298761,502.1077591745477,434.66968994140626,505.1453985595703,552.6543130313648,466.37504692077636,555.766829252243,481.86214273626155,459.61722390311104,512.0614526922053,481.9377950852917,464.4546672821045,497.3658807373047,512.9554942051569,381.03283462524416,483.9328576031853,424.05233097076416,516.4447499593099,415.13610280354817,515.0395131429036,492.1360906982422,535.0719772338867,491.870810768821,454.1851333091999,440.9133162865272,462.4082102457682,406.9325644753196,407.96520850771947,526.0129623413086,518.0231536865234,541.1913499098557,437.2397594811781,459.38741501517916,404.1190150867809,424.93219321114674,519.5799672263009,482.2663940429687,453.35053115844727,393.89080737885973,478.52262151808964,382.1296574519231,414.2041758219401,392.45636024475095,535.3605388294567,340.13379192352295,423.7818862513492,410.2440893990653,535.6838572184245,390.47928401402066,385.645145709698,392.6746124994187,455.7410423642113,384.7815218838778,268.06502056121826,329.73690432593935,385.4030952453613,416.5842215496561,473.8732266633407,464.0880424862816,441.88949423125297,389.6627444458008,473.8327570828524,581.2657643636068,373.47307840983075,367.0735861460368,436.0794904155116,423.9605909983317,351.3257282802037,367.83917647141675,336.09545135498047,491.95718542734784,399.99331333326256,451.01278735745336,494.8402342362837,370.04569329155817,563.7360286712646,447.13447189331055,354.96322159540085,453.52021001180015,373.1277114204739,413.6710110057484,450.40364164464614,437.0956922832288,490.85182459214155,374.65423057819237,342.4134621620178,419.6279359297319,373.35006568545384,408.9259801725062,383.0998782453866,374.1069111543543,461.60879655317825,405.9380616687593,478.9759795090248,348.3902370929718,421.17696833610535,375.833387220228,410.2742850563743,453.77355218702746,388.34969305992126,466.4389668055943,375.4603297792632,403.6738801435991,422.7209898052794,342.5090006510417,502.7156812879774,418.4967730595515,357.26405639648436,363.11764978479454,329.8849868774414,483.05734946511006,301.248367656361,567.5839037214007,414.23495646885465,397.5421635554387,430.2621938532049,399.190912882487,378.020076751709,409.1255882906627,513.2151930067274,368.2901866994006,408.8017242431641,423.8477880037748,442.8618560791016,481.626578110915,440.77119348404256,395.87743123372394,427.60626146870277,389.37684541590073,458.12415489783655,337.7611575126648,385.4359029882094,421.67375564575195,469.52965138753257,440.81685822585536,444.1504205774378,505.2325408935547,423.32978454589846,330.9061861038208,326.8945655822754
nan,nan,991.0235188802084,752.0768235778809,942.5761577061245,782.4521360397339,576.0197569078015,394.36716913293907,396.65483511061893,501.8865559895833,451.87249634482646,402.1411768739874,441.66060117691285,380.3616399520483,450.11606152852374,482.62082466712366,542.1017114199125,455.4463203870333,591.0262880325317,516.9048911007968,519.9045647841233,510.34863479416094,452.4897651672363,484.3916370528085,512.7826707839965,531.503615061442,485.9196503680685,601.4892294747489,628.4453821596892,358.11841773986816,544.6147725958573,473.48465299606323,539.2678596300957,483.37400686740875,518.3695158524947,433.18338320805475,510.3038775334593,551.0820661272321,502.1270927760912,759.4336964000355,486.5853554407756,590.2355710543119,550.370431627546,597.327635992141,641.1046823263168,577.2102677365567,556.035966718519,464.3994300148704,464.53735896519254,474.906865234375,498.71775419061834,636.4703063964844,440.7699886503674,482.0738018260283,472.1525157581676,558.0062108881333,675.0135886452415,471.40331734551324,362.6151173909505,535.5080951343883,546.9540868298761,502.1077591745477,434.66968994140626,505.1453985595703,552.6543130313648,466.37504692077636,555.766829252243,481.86214273626155,459.61722390311104,512.0614526922053,481.9377950852917,464.4546672821045,497.3658807373047,512.9554942051569,381.03283462524416,483.9328576031853,424.05233097076416,516.4447499593099,415.13610280354817,515.0395131429036,492.1360906982422,535.0719772338867,491.870810768821,454.1851333091999,440.9133162865272,462.4082102457682,406.9325644753196,407.96520850771947,526.0129623413086,518.0231536865234,541.1913499098557,437.2397594811781,459.38741501517916,404.1190150867809,424.93219321114674,519.5799672263009,482.2663940429687,453.35053115844727,393.89080737885973,478.52262151808964,382.1296574519231,414.2041758219401,392.45636024475095,535.3605388294567,340.13379192352295,423.7818862513492,410.2440893990653,535.6838572184245,390.47928401402066,385.645145709698,392.6746124994187,455.7410423642113,384.7815218838778,268.06502056121826,329.73690432593935,385.4030952453613,416.5842215496561,473.8732266633407,464.0880424862816,441.88949423125297,389.6627444458008,473.8327570828524,581.2657643636068,373.47307840983075,367.0735861460368,436.0794904155116,423.9605909983317,351.3257282802037,367.83917647141675,336.09545135498047,491.95718542734784,399.99331333326256,451.01278735745336,494.8402342362837,370.04569329155817,563.7360286712646,447.13447189331055,354.96322159540085,453.52021001180015,373.1277114204739,413.6710110057484,450.40364164464614,437.0956922832288,490.85182459214155,374.65423057819237,342.4134621620178,419.6279359297319,373.35006568545384,408.9259801725062,383.0998782453866,374.1069111543543,461.60879655317825,405.9380616687593,478.9759795090248,348.3902370929718,421.17696833610535,375.833387220228,410.2742850563743,453.77355218702746,388.34969305992126,466.4389668055943,375.4603297792632,403.6738801435991,422.7209898052794,342.5090006510417,502.7156812879774,418.4967730595515,357.26405639648436,363.11764978479454,329.8849868774414,483.05734946511006,301.248367656361,567.5839037214007,414.23495646885465,397.5421635554387,430.2621938532049,399.190912882487,378.020076751709,409.1255882906627,513.2151930067274,368.2901866994006,408.8017242431641,423.8477880037748,442.8618560791016,481.626578110915,440.77119348404256,395.87743123372394,427.60626146870277,389.37684541590073,458.12415489783655,337.7611575126648,385.4359029882094,421.67375564575195,469.52965138753257,440.81685822585536,444.1504205774378,505.2325408935547,423.32978454589846,330.9061861038208,326.8945655822754,390.2513905277959,477.4248294830322,413.31912790934246,467.3956985473633,383.91148681640624,472.01011544686776,433.9485607571072,431.7669517993927,406.5336817148569,387.1432430560772,381.97847007302676,337.3311376571655,438.19052236220415,452.2449481670673,363.1198696268016,449.483216212346,444.58378779093425,415.2222604462595,411.86903029221753,377.9376325936153,468.42654588487414,488.8815517425537,393.47933400472004,365.0778035130994,379.46403241838726,453.23478402031793,430.3849034309387,455.54881286621094,423.4188609876131,421.1855408639619,375.0416290283203,394.86214262863683,333.1675453186035,412.8754903063362,415.2441860292016,371.4170070176714,467.08848670221147,433.79760615030926,407.8140550271059,344.37308482634717,429.4346889295076,471.5070196533203,493.57351476495916,434.492547740107,351.29589635675603,388.8314020737358,376.83215688069663,495.344452721732,392.589327318915,387.5912369948167,435.84619394938153,450.7920588831748,394.99329049246654,351.38120033001076,392.12986465980265,418.63301665207433,520.1007674644733,334.8019256591797,443.7048908955342,503.092796062601,405.91087942412406,393.1989539361769,495.76605459359973,500.19835784912107,402.6730422973633,400.6278542412652,420.1490924541767,430.56654240534857,483.98906962076825,361.45456064158475,493.32251188490125,377.0061664221422,404.5191428988588,450.24341201782227,382.79256463819934,409.01817715552545,415.14358797940343,425.23424227732534,429.1999352195046,449.90506780715214,409.7685260412828,441.9311259876598,436.65856994628905,468.1300220489502,464.65990157354446,429.3217872951342,385.77550167507593,384.0843914679761,482.3006217710433,483.3491822560628,414.1480438232422,461.80367777001766,400.6954850416917,457.9296599168044,523.6219998314267,437.9159738291865,439.3273521091627,573.9021490187872,498.92982236800657,631.2501983642578
